iter	RMSE
2923	0.2119151321
2924	0.2119074866
2925	0.2119072061
2926	0.2118361186
2927	0.2118298006
2928	0.2118192722
2929	0.2118142731
2930	0.2117778289
2931	0.2117674888
2932	0.2117265828
2933	0.2116978321
2934	0.2116611072
2935	0.2116561423
2936	0.2116425255
2937	0.2116236453
2938	0.211604679
2939	0.2115610923
2940	0.2115449552
2941	0.2115249975
2942	0.2115239737
2943	0.2115069059
2944	0.2114829302
2945	0.2114749269
2946	0.2114662701
2947	0.2114516752
2948	0.2114492716
2949	0.2113918813
2950	0.2113866726
2951	0.2113535556
2952	0.2113530978
2953	0.2113463058
2954	0.2112912958
2955	0.2112734639
2956	0.2112645222
2957	0.2112596452
2958	0.2112112921
2959	0.2111621907
2960	0.211154476
2961	0.2111445329
2962	0.2111297062
2963	0.2111142454
2964	0.2110830766
2965	0.2110502742
2966	0.2110229544
2967	0.211002393
2968	0.2109947213
2969	0.2109857164
2970	0.2109543952
2971	0.2109520204
2972	0.2109354779
2973	0.2108981219
2974	0.2108567811
2975	0.2108319525
2976	0.2107998194
2977	0.210781324
2978	0.2107453814
2979	0.2107287795
2980	0.2107248656
2981	0.2107113516
2982	0.2106683751
2983	0.2106464114
2984	0.2106419975
2985	0.2106303707
2986	0.2106198194
2987	0.210599028
2988	0.2105906327
2989	0.2105879256
2990	0.2105851104
2991	0.2105695079
2992	0.2105600355
2993	0.2105446902
2994	0.2105295739
2995	0.210517734
2996	0.2105142958
2997	0.2105126786
2998	0.2105008258
2999	0.2104991287
3000	0.2104948631
3001	0.2104610055
3002	0.2104380083
3003	0.2103827309
3004	0.2103548637
3005	0.2103547325
3006	0.2103369961
3007	0.2102867303
3008	0.2102636887
3009	0.2102523472
3010	0.2102315079
3011	0.2102141873
3012	0.2102050059
3013	0.210193566
3014	0.2101793199
3015	0.2101611169
3016	0.2101310415
3017	0.2101049
3018	0.2100973468
3019	0.2100624573
3020	0.2100485682
3021	0.2100483685
3022	0.2100257809
3023	0.2100135119
3024	0.2100071959
3025	0.2099750285
3026	0.20996694
3027	0.2099615075
3028	0.2099538814
3029	0.2099307474
3030	0.2099069933
3031	0.2099054306
3032	0.2098964521
3033	0.2098785251
3034	0.2098772969
3035	0.209872232
3036	0.2098532
3037	0.2098405586
3038	0.2098334053
3039	0.2097922315
3040	0.2097917054
3041	0.2097896179
3042	0.2097672001
3043	0.209738275
3044	0.2097351889
3045	0.2097087028
3046	0.2096922425
3047	0.2096671563
3048	0.2096295065
3049	0.2095991161
3050	0.209593578
3051	0.2095714471
3052	0.2095616684
3053	0.2095451522
3054	0.2095229515
3055	0.2095088891
3056	0.2095049292
3057	0.209503622
3058	0.2094765096
3059	0.2094303485
3060	0.2093898145
3061	0.209362306
3062	0.2093332479
3063	0.2093124945
3064	0.2093118005
3065	0.209298892
3066	0.2092976322
3067	0.2092831673
3068	0.209271363
3069	0.2092626675
3070	0.2092488843
3071	0.2092455684
3072	0.2092402353
3073	0.2091908833
3074	0.209188515
3075	0.2091857018
3076	0.2091710527
3077	0.2091443672
3078	0.209117307
3079	0.2090785803
3080	0.2090703533
3081	0.2090664701
3082	0.2090535116
3083	0.209039026
3084	0.2090035337
3085	0.2089982517
3086	0.2089719564
3087	0.2089642103
3088	0.2089562508
3089	0.2089237741
3090	0.208876275
3091	0.2088668328
3092	0.2088512121
3093	0.2088504897
3094	0.2088456692
3095	0.2088341604
3096	0.2088107095
3097	0.2088105532
3098	0.2087958855
3099	0.2087735679
3100	0.2087675333
3101	0.2087537162
3102	0.2087409317
3103	0.2087163012
3104	0.2087029181
3105	0.2086900888
3106	0.2086861723
3107	0.2086704708
3108	0.2086689842
3109	0.2086557294
3110	0.2086504371
3111	0.2086310512
3112	0.2086082175
3113	0.2086046465
3114	0.2086040509
3115	0.2085957036
3116	0.2085103688
3117	0.2085101482
3118	0.2084883085
3119	0.20848366
3120	0.2084435898
3121	0.208431406
3122	0.2084179704
3123	0.2084045385
3124	0.2084031639
3125	0.2083670193
3126	0.2083557341
3127	0.2083395448
3128	0.2083379777
3129	0.2083304745
3130	0.2083006664
3131	0.2082915396
3132	0.2082632719
3133	0.2082485585
3134	0.2082410723
3135	0.2082144081
3136	0.2082131815
3137	0.208204225
3138	0.2081556487
3139	0.208137883
3140	0.2081246088
3141	0.2081242054
3142	0.2081128337
3143	0.2081089266
3144	0.2080877145
3145	0.2080867324
3146	0.2080475491
3147	0.2080361345
3148	0.2079669939
3149	0.207958948
3150	0.2079509339
3151	0.207936937
3152	0.2079268895
3153	0.2078973211
3154	0.2078943605
3155	0.2078880529
3156	0.207883536
3157	0.2078661171
3158	0.2078636663
3159	0.2078477898
3160	0.2078417582
3161	0.207831798
3162	0.2078129217
3163	0.207786981
3164	0.2077755041
3165	0.2077745709
3166	0.2077674106
3167	0.2077619265
3168	0.2077094352
3169	0.2076929154
3170	0.2076752214
3171	0.207656347
3172	0.2075935985
3173	0.2075511458
3174	0.2075342176
3175	0.20752166
3176	0.2075118233
3177	0.2074871147
3178	0.2074653212
3179	0.2074534268
3180	0.2074344999
3181	0.207427492
3182	0.2074233001
3183	0.2074132173
3184	0.2073945612
3185	0.2073813538
3186	0.2073519562
3187	0.2073241804
3188	0.2073222334
3189	0.2073194555
3190	0.2073093276
3191	0.2072852112
3192	0.2072736109
3193	0.2072729273
3194	0.2072658563
3195	0.2072570067
3196	0.2072434087
3197	0.2072206399
3198	0.2072156935
3199	0.2071914718
3200	0.2071900023
3201	0.207178175
3202	0.2071701212
3203	0.2071663836
3204	0.2071441801
3205	0.2071140636
3206	0.2071103194
3207	0.2070845686
3208	0.207084419
3209	0.2070193175
3210	0.2069789924
3211	0.2069592209
3212	0.2069526056
3213	0.206942309
3214	0.20694183
3215	0.206939219
3216	0.2069379085
3217	0.206928077
3218	0.2069217984
3219	0.2068974215
3220	0.2068705694
3221	0.2068447275
3222	0.2068409385
3223	0.2067995771
3224	0.2067835506
3225	0.2067759205
3226	0.2067695815
3227	0.2067615834
3228	0.2067600376
3229	0.206751527
3230	0.206750063
3231	0.2066996757
3232	0.2066577759
3233	0.2066304025
3234	0.2066167772
3235	0.2065987307
3236	0.2065951415
3237	0.2065733969
3238	0.2065717807
3239	0.2065521148
3240	0.2065240083
3241	0.2065121726
3242	0.2065117132
3243	0.2065111081
3244	0.2065084966
3245	0.2064832021
3246	0.2064685612
3247	0.2064634565
3248	0.2064346507
3249	0.2064144614
3250	0.2063961917
3251	0.2063716248
3252	0.2063587276
3253	0.2063529172
3254	0.2063291578
3255	0.2063142575
3256	0.2063044483
3257	0.2063006216
3258	0.2062763767
3259	0.2062679182
3260	0.2062412986
3261	0.2061908434
3262	0.2061778605
3263	0.2061752922
3264	0.206152216
3265	0.2061080377
3266	0.2060955206
3267	0.2060923652
3268	0.2060854161
3269	0.2060678612
3270	0.2060559341
3271	0.2060323322
3272	0.2060312659
3273	0.2060271813
3274	0.2060219054
3275	0.2060136433
3276	0.206002696
3277	0.2059895257
3278	0.2059807212
3279	0.2059791232
3280	0.2059693342
3281	0.2059436398
3282	0.2059158916
3283	0.2058955336
3284	0.205860086
3285	0.2058554119
3286	0.2058536967
3287	0.2058419757
3288	0.2058355932
3289	0.2058223123
3290	0.2058029181
3291	0.2057950344
3292	0.2057886152
3293	0.2057872507
3294	0.2057685509
3295	0.2057666732
3296	0.2057528034
3297	0.2057513458
3298	0.2057430791
3299	0.2057371961
3300	0.2057011673
3301	0.205686838
3302	0.2056665949
3303	0.2056111087
3304	0.2056087127
3305	0.2055883701
3306	0.2055736887
3307	0.2055304914
3308	0.2055267928
3309	0.2055080485
3310	0.2055035636
3311	0.2054962907
3312	0.2054888734
3313	0.2054731077
3314	0.2054307914
3315	0.2054277817
3316	0.2054193761
3317	0.2054069407
3318	0.2053935608
3319	0.2053729075
3320	0.2053674879
3321	0.2053566815
3322	0.2053551137
3323	0.2053489021
3324	0.2053388588
3325	0.2053338457
3326	0.205309645
3327	0.2052768082
3328	0.2052650203
3329	0.2052621905
3330	0.2052371545
3331	0.2052219224
3332	0.2052067857
3333	0.2052056133
3334	0.2051946385
3335	0.2051497318
3336	0.2051426376
3337	0.2051251443
3338	0.2051020211
3339	0.2050888583
3340	0.2050680964
3341	0.2050456771
3342	0.205044854
3343	0.2050425755
3344	0.2050076471
3345	0.2049886611
3346	0.2049774269
3347	0.2049583769
3348	0.2049491743
3349	0.2049462303
3350	0.204896852
3351	0.2048746543
3352	0.2048726901
3353	0.2048713368
3354	0.2048530939
3355	0.2048272665
3356	0.2048084837
3357	0.2047588264
3358	0.204719297
3359	0.2047037414
3360	0.2046867084
3361	0.2046598814
3362	0.2046552963
3363	0.2046493064
3364	0.2046468101
3365	0.2046088115
3366	0.2046074753
3367	0.2046007756
3368	0.204592942
3369	0.2045794699
3370	0.2045775655
3371	0.2045615404
3372	0.2045521058
3373	0.2045378233
3374	0.2045268779
3375	0.2045185278
3376	0.2045093154
3377	0.2045080887
3378	0.2044919867
3379	0.204475057
3380	0.2044581852
3381	0.2044132681
3382	0.2044089224
3383	0.2044042685
3384	0.2043814191
3385	0.2043719558
3386	0.2043711657
3387	0.204320751
3388	0.2042954533
3389	0.2042831767
3390	0.2042715294
3391	0.2042702171
3392	0.2042690838
3393	0.204266753
3394	0.2042223137
3395	0.2042189478
3396	0.204198033
3397	0.2041945919
3398	0.204175508
3399	0.2041295155
3400	0.2041282686
3401	0.2041182404
3402	0.2040992138
3403	0.2040883039
3404	0.2040728275
3405	0.2040529346
3406	0.2040523692
3407	0.2040440255
3408	0.2040431219
3409	0.2040421209
3410	0.2040380552
3411	0.2040203731
3412	0.2040078749
3413	0.2040004277
3414	0.2039947575
3415	0.203988502
3416	0.2039594377
3417	0.2039567115
3418	0.2039514498
3419	0.2039331129
3420	0.2039223907
3421	0.2039005845
3422	0.203890586
3423	0.2038501453
3424	0.2038252854
3425	0.2038250334
3426	0.2037913283
3427	0.2037891767
3428	0.2037871019
3429	0.2037434209
3430	0.20371945
3431	0.2036697368
3432	0.20366488
3433	0.2036629784
3434	0.2036443627
3435	0.2036351935
3436	0.2036183552
3437	0.2036070294
3438	0.2036022651
3439	0.2035529681
3440	0.2035420753
3441	0.2035005237
3442	0.2034990074
3443	0.2034980415
3444	0.2034929644
3445	0.2034853972
3446	0.2034608295
3447	0.2034369573
3448	0.2033967235
3449	0.2033955972
3450	0.2033949212
3451	0.2033833833
3452	0.2033776959
3453	0.2033683028
3454	0.2033565152
3455	0.2033554689
3456	0.2033226616
3457	0.2033202173
3458	0.2033069145
3459	0.2032930952
3460	0.2032775973
3461	0.2032436681
3462	0.2032201528
3463	0.2032132256
3464	0.2031964638
3465	0.2031648492
3466	0.2031494152
3467	0.2031120994
3468	0.2030753341
3469	0.2030708077
3470	0.2030706743
3471	0.2030605014
3472	0.2030532046
3473	0.2030173003
3474	0.2030156048
3475	0.2029756082
3476	0.202966692
3477	0.2029434046
3478	0.2029232912
3479	0.2028845913
3480	0.2028765445
3481	0.2028677986
3482	0.2028606633
3483	0.2028279617
3484	0.2028047873
3485	0.2028038261
3486	0.2027464993
3487	0.2027377484
3488	0.2027363475
3489	0.2027301047
3490	0.2027296637
3491	0.2027257594
3492	0.2027241311
3493	0.2027217572
3494	0.2027188967
3495	0.2027131098
3496	0.2026857107
3497	0.2026767802
3498	0.2026710568
3499	0.2026571072
3500	0.2026434434
3501	0.2026418741
3502	0.2026265741
3503	0.2026108113
3504	0.2025993042
3505	0.202598131
3506	0.2025952391
3507	0.2025532419
3508	0.2025328507
3509	0.2024957071
3510	0.2024472079
3511	0.202445488
3512	0.202430892
3513	0.2024280441
3514	0.2024211263
3515	0.2023984973
3516	0.2023971808
3517	0.202386958
3518	0.2023622591
3519	0.2023611906
3520	0.2023605398
3521	0.2023604133
3522	0.2023316371
3523	0.2023140776
3524	0.2022949415
3525	0.2022867026
3526	0.20225034
3527	0.2022291056
3528	0.2022245959
3529	0.2022237798
3530	0.2021950894
3531	0.2021836063
3532	0.202181049
3533	0.2021796682
3534	0.2021598142
3535	0.2021410906
3536	0.2021381853
3537	0.2021220455
3538	0.2020890757
3539	0.2020706464
3540	0.2020665123
3541	0.2020595004
3542	0.2020316912
3543	0.2020126688
3544	0.2019863323
3545	0.2019593691
3546	0.2019549524
3547	0.2019306083
3548	0.2019235239
3549	0.2018923235
3550	0.2018652306
3551	0.2018558246
3552	0.2018366871
3553	0.2018087035
3554	0.2017704875
3555	0.2017546443
3556	0.2017389568
3557	0.201731551
3558	0.2017002672
3559	0.2016870207
3560	0.2016820855
3561	0.2016408617
3562	0.2016239847
3563	0.2015924464
3564	0.2015863175
3565	0.2015726961
3566	0.2015655268
3567	0.2015481968
3568	0.2015263572
3569	0.2015086832
3570	0.2015070165
3571	0.20148783
3572	0.2014867164
3573	0.2014698857
3574	0.2014560896
3575	0.201411612
3576	0.2013816913
3577	0.2013758862
3578	0.2013593435
3579	0.2013579441
3580	0.2013400542
3581	0.201328399
3582	0.2013158564
3583	0.2013010852
3584	0.2012685234
3585	0.2012510614
3586	0.2012447217
3587	0.2012235263
3588	0.2012234264
3589	0.2011886335
3590	0.2011753335
3591	0.2011507168
3592	0.2011487728
3593	0.2010972709
3594	0.2010446377
3595	0.2010336569
3596	0.2010077914
3597	0.200986034
3598	0.2009716286
3599	0.2009545469
3600	0.2009210835
3601	0.2008985375
3602	0.2008761027
3603	0.2008602607
3604	0.2007677529
3605	0.2007508536
3606	0.2007481591
3607	0.2007192739
3608	0.200707328
3609	0.2006930187
3610	0.2006811817
3611	0.2006610639
3612	0.2006580815
3613	0.2006451209
3614	0.2006298007
3615	0.2006186103
3616	0.2005998847
3617	0.2005636045
3618	0.2005544805
3619	0.2005459849
3620	0.2005420102
3621	0.2005115321
3622	0.2004709364
3623	0.2004604977
3624	0.200438339
3625	0.2004111278
3626	0.2004018861
3627	0.2003950796
3628	0.2003833579
3629	0.2003792049
3630	0.2003785396
3631	0.2003618494
3632	0.200355774
3633	0.2003551622
3634	0.2003281407
3635	0.2003271734
3636	0.2003170039
3637	0.2002984439
3638	0.2002955306
3639	0.2002751989
3640	0.2002569551
3641	0.2002406133
3642	0.2002105479
3643	0.2001769824
3644	0.2001747225
3645	0.2001376662
3646	0.2001363261
3647	0.2001154552
3648	0.2000896143
3649	0.200088854
3650	0.2000787317
3651	0.2000683178
3652	0.2000258817
3653	0.1999864875
3654	0.1999614609
3655	0.1999355149
3656	0.1999312945
3657	0.1999122586
3658	0.1999022495
3659	0.199889719
3660	0.1998773582
3661	0.1998590066
3662	0.199854183
3663	0.1998495242
3664	0.1998337454
3665	0.199821673
3666	0.1998186305
3667	0.1998106157
3668	0.1997876624
3669	0.1997672603
3670	0.1997385871
3671	0.1997169915
3672	0.199710741
3673	0.1996690896
3674	0.1996379804
3675	0.1996257321
3676	0.1996096353
3677	0.1995843005
3678	0.1995784517
3679	0.199577666
3680	0.1995648487
3681	0.19953648
3682	0.1995322093
3683	0.1995116559
3684	0.1994979874
3685	0.1994861469
3686	0.1994552351
3687	0.1994279002
3688	0.1993958418
3689	0.1993843039
3690	0.199372434
3691	0.1993620424
3692	0.1993381265
3693	0.1993325177
3694	0.1993144259
3695	0.1993051057
3696	0.199286516
3697	0.1992835552
3698	0.1992679578
3699	0.1992169504
3700	0.1992102593
3701	0.1992076135
3702	0.1991757265
3703	0.1991667263
3704	0.1991664371
3705	0.1991611666
3706	0.199143488
3707	0.1991043528
3708	0.199103543
3709	0.199056739
3710	0.1990409967
3711	0.1990334796
3712	0.1990231721
3713	0.1990109727
3714	0.1989847857
3715	0.1989352454
3716	0.1989283156
3717	0.1988622408
3718	0.1988216774
3719	0.1988164133
3720	0.1987994332
3721	0.1987880184
3722	0.1987776536
3723	0.1987686525
3724	0.1987635493
3725	0.1987552739
3726	0.1987472012
3727	0.1987368756
3728	0.1987138191
3729	0.1987119531
3730	0.1986908957
3731	0.1986842998
3732	0.1986590185
3733	0.1986525818
3734	0.1986521889
3735	0.1986498789
3736	0.1986152499
3737	0.1985760926
3738	0.1985716163
3739	0.1985442733
3740	0.19851595
3741	0.1984985133
3742	0.1984945503
3743	0.1984871889
3744	0.198471276
3745	0.1984266995
3746	0.1984169737
3747	0.198408774
3748	0.198405004
3749	0.1983745154
3750	0.1983524467
3751	0.1983439896
3752	0.198335802
3753	0.1983337335
3754	0.1983308133
3755	0.1983079219
3756	0.1982947087
3757	0.1982570386
3758	0.1982350312
3759	0.1981879742
3760	0.1981631892
3761	0.1981480514
3762	0.1981351515
3763	0.1981268809
3764	0.1981191226
3765	0.1981044762
3766	0.1981037101
3767	0.1981019563
3768	0.198101709
3769	0.1980989794
3770	0.1980939831
3771	0.1980935036
3772	0.1980861932
3773	0.1980795233
3774	0.1980685065
3775	0.1980556118
3776	0.1980480075
3777	0.1980280981
3778	0.1980185754
3779	0.1980077781
3780	0.1979717499
3781	0.1979705416
3782	0.1979615023
3783	0.1979606838
3784	0.1979561127
3785	0.1979556365
3786	0.1979442396
3787	0.1979340556
3788	0.1979225521
3789	0.1979105418
3790	0.1978719834
3791	0.1978595255
3792	0.1978469921
3793	0.1978293413
3794	0.1977906124
3795	0.1977830149
3796	0.1977541973
3797	0.1977536682
3798	0.1977221187
3799	0.1977159025
3800	0.1977107378
3801	0.1977002709
3802	0.1977000556
3803	0.1976803002
3804	0.1976746711
3805	0.1976718691
3806	0.1976708585
3807	0.1976660227
3808	0.1976656779
3809	0.1976646676
3810	0.197642596
3811	0.197640589
3812	0.1976404433
3813	0.1976388065
3814	0.1976284227
3815	0.1976123405
3816	0.1975718211
3817	0.1975630595
3818	0.1975620225
3819	0.1975468682
3820	0.1975322669
3821	0.1975237898
3822	0.1974995833
3823	0.1974885663
3824	0.1974859598
3825	0.1974578865
3826	0.1974277611
3827	0.1974149698
3828	0.1973939568
3829	0.1973724784
3830	0.1973678713
3831	0.1973636088
3832	0.1973634135
3833	0.1973632805
3834	0.1973621778
3835	0.1973427926
3836	0.1973128172
3837	0.197301539
3838	0.1973014018
3839	0.1972958199
3840	0.1972956077
3841	0.1972869396
3842	0.1972576338
3843	0.1972297557
3844	0.1972248267
3845	0.1972194264
3846	0.197200367
3847	0.1971824739
3848	0.1971767319
3849	0.1971563031
3850	0.1971289499
3851	0.1971079136
3852	0.1970938522
3853	0.197065617
3854	0.1970643195
3855	0.1970641762
3856	0.1970255436
3857	0.1970137559
3858	0.1969846292
3859	0.1969769732
3860	0.1969556693
3861	0.1969415877
3862	0.1969387364
3863	0.1969351078
3864	0.1969330382
3865	0.196924151
3866	0.1969142657
3867	0.1969039103
3868	0.1969035771
3869	0.1968938633
3870	0.1968931266
3871	0.1968819961
3872	0.1968773544
3873	0.196871922
3874	0.1968715927
3875	0.1968483062
3876	0.1968407019
3877	0.1968325863
3878	0.1968314063
3879	0.1968313408
3880	0.1968190014
3881	0.1968135457
3882	0.1967880622
3883	0.1967655252
3884	0.1967597106
3885	0.1967527495
3886	0.1967280992
3887	0.1967209236
3888	0.1966865209
3889	0.1966604174
3890	0.1966511408
3891	0.1966278012
3892	0.196625926
3893	0.1966158145
3894	0.1966079332
3895	0.1965755735
3896	0.1965515343
3897	0.1965460121
3898	0.1965458308
3899	0.1965375644
3900	0.1965368846
3901	0.1965285028
3902	0.1965193813
3903	0.196500177
3904	0.1964985639
3905	0.1964874416
3906	0.1964852443
3907	0.1964851216
3908	0.1964805686
3909	0.1964567773
3910	0.1963983993
3911	0.1963691304
3912	0.1963408408
3913	0.1963347217
3914	0.1962988845
3915	0.1962980034
3916	0.1962946471
3917	0.196289684
3918	0.196270991
3919	0.196264164
3920	0.1962584374
3921	0.1962446552
3922	0.1962382357
3923	0.1962235215
3924	0.1962230359
3925	0.1961951731
3926	0.1961630907
3927	0.1961532648
3928	0.1961465961
3929	0.1961009628
3930	0.1960858024
3931	0.1960834989
3932	0.1960774172
3933	0.1960618437
3934	0.1960571003
3935	0.1960386056
3936	0.1960285507
3937	0.1960029481
3938	0.1959809265
3939	0.1959613249
3940	0.1959574277
3941	0.1959565248
3942	0.1959230248
3943	0.1959020952
3944	0.1958762664
3945	0.1958659677
3946	0.1958523772
3947	0.1958257663
3948	0.1958086234
3949	0.1957816645
3950	0.1957792762
3951	0.19577703
3952	0.1957682785
3953	0.195748539
3954	0.1957463725
3955	0.1957256164
3956	0.1957180876
3957	0.1956911959
3958	0.1956615088
3959	0.1956601635
3960	0.1956405803
3961	0.1955947518
3962	0.1955840512
3963	0.1955765472
3964	0.1955730684
3965	0.195541303
3966	0.1955357024
3967	0.1955148067
3968	0.1955109857
3969	0.1955037644
3970	0.1954910073
3971	0.1954664861
3972	0.1954545693
3973	0.1954335968
3974	0.19541765
3975	0.195413256
3976	0.1954103407
3977	0.1954007185
3978	0.1953944978
3979	0.1953920632
3980	0.195384222
3981	0.1953540039
3982	0.1953403606
3983	0.1953323314
3984	0.1953322782
3985	0.1953276667
3986	0.1953262772
3987	0.1952973921
3988	0.1952728418
3989	0.1952311281
3990	0.1952235947
3991	0.1952098861
3992	0.1952092466
3993	0.1951871434
3994	0.1951819527
3995	0.1951792707
3996	0.1951733888
3997	0.1951512508
3998	0.1951428703
3999	0.1951249529
4000	0.1951209373
4001	0.1951150354
4002	0.1951026901
4003	0.1950855481
4004	0.1950840386
4005	0.1950714396
4006	0.1950654097
4007	0.1950561988
4008	0.1950509128
4009	0.1950472495
4010	0.1950437519
4011	0.1950213989
4012	0.1950020994
4013	0.1949824098
4014	0.1949604738
4015	0.1949344152
4016	0.1949030508
4017	0.1948951842
4018	0.1948784471
4019	0.1948774845
4020	0.194873657
4021	0.1948577854
4022	0.1948452984
4023	0.1948366143
4024	0.1948291181
4025	0.194807369
4026	0.1947910318
4027	0.1947814483
4028	0.1947756895
4029	0.1947750099
4030	0.1947719156
4031	0.1947634634
4032	0.194763262
4033	0.1947494151
4034	0.1947485167
4035	0.1947477164
4036	0.1947422061
4037	0.1947417902
4038	0.1947296317
4039	0.1947155382
4040	0.1947084125
4041	0.194699001
4042	0.1946600106
4043	0.1946446434
4044	0.1946425247
4045	0.194603789
4046	0.194567778
4047	0.1945568993
4048	0.1945200027
4049	0.1945197427
4050	0.1944992048
4051	0.1944721
4052	0.1944670635
4053	0.1944628607
4054	0.1944559112
4055	0.19444017
4056	0.1944184654
4057	0.1944182776
4058	0.1944046371
4059	0.1943864933
4060	0.1943841069
4061	0.1943811256
4062	0.1943567478
4063	0.1943549978
4064	0.1943520664
4065	0.1943378688
4066	0.1943372595
4067	0.1943260725
4068	0.1943010488
4069	0.1942954214
4070	0.1942950017
4071	0.1942948623
4072	0.1942774953
4073	0.1942725341
4074	0.194265675
4075	0.1942585516
4076	0.1942548386
4077	0.1942542037
4078	0.1942229524
4079	0.1942219416
4080	0.1942156716
4081	0.1942102937
4082	0.1941978949
4083	0.1941855497
4084	0.1941608251
4085	0.1941485149
4086	0.1941394989
4087	0.1941328309
4088	0.1941280781
4089	0.1941139445
4090	0.1941118506
4091	0.1941000524
4092	0.1940858294
4093	0.1940849406
4094	0.1940819378
4095	0.1940688764
4096	0.1940403438
4097	0.1940167914
4098	0.1940162019
4099	0.194011596
4100	0.1940076641
4101	0.1939758933
4102	0.1939735496
4103	0.1939700689
4104	0.1939508146
4105	0.1939500938
4106	0.1939328518
4107	0.1939227807
4108	0.1939115894
4109	0.1939111548
4110	0.1939091942
4111	0.1939044475
4112	0.1938723057
4113	0.1938655702
4114	0.1938569333
4115	0.1938519719
4116	0.1938430481
4117	0.1938373717
4118	0.1938329111
4119	0.1938276539
4120	0.1938275135
4121	0.1938025002
4122	0.1937967114
4123	0.1937961502
4124	0.1937709175
4125	0.1937691629
4126	0.1937650599
4127	0.1937330155
4128	0.1937309332
4129	0.193711076
4130	0.1937034441
4131	0.1936932198
4132	0.1936930777
4133	0.1936796716
4134	0.1936601455
4135	0.1936518606
4136	0.1936482472
4137	0.1936376189
4138	0.1936359151
4139	0.1936017689
4140	0.1935707425
4141	0.1935431026
4142	0.1935252755
4143	0.1935202392
4144	0.1935028328
4145	0.1935005838
4146	0.1934808593
4147	0.1934792286
4148	0.19345085
4149	0.1934436502
4150	0.1934404831
4151	0.1934244732
4152	0.1933993394
4153	0.1933922713
4154	0.1933797557
4155	0.1933697076
